rating,date,skinType,skinTone,skinTrouble,repurchase,content
5,2026.03.24,복합성,웜톤,"잡티, 미백",FALSE,"제로이드 크림 쓰다가 날씨가 따뜻해져서
수딩크림으로 구매했어요.
작년에 쓰고 괜찮아서 재구매~
촉촉해요."
1,2026.03.22,민감성,,"미백, 각질",FALSE,이거랑 클렌징 세트로 썼는데 피부가 뒤집어졌어요 하나도 순하지 않아요!!
5,2026.03.21,,,,FALSE,지인들이 추천해서 써봤는데 저는 트러블이 나서 안 맞더라구요 ㅠㅠ
5,2026.05.05,,,,FALSE,크림인데 무겁지 않아서 봄 여름에 매일 데일리하게 사용하기 좋아요
4,2026.05.10,건성,웜톤,미백,FALSE,"음... ㅇㅅㅌㄹ만 맨날 쓰다가 다른것도 써보자 해서 샀는데
바르고 좀있으면 겉면이 말라요
수딩크림이라는 이름에 보습력이 꽤 있길래 본품구매한건데 막상 얼굴에서는 보습력이 안느껴짐ㅜㅜ 수분감은 거의 없고 80ml+50ml 언제 다쓰냐...."
5,2026.04.02,복합성,가을웜톤,"잡티, 미백",FALSE,"피부가 예민하고 건조할 때 
가장 먼저 손이 가는 저의 정착 아이템이 되었어요!
로션에 이어 크림고 애용중♡

제형이 가벼워 끈적임 없이 스며들면서도 
속건조를 확실하게 잡아줍니다.

유해 성분이 없어서 자극이 전혀 느껴지지 않고 
붉은 기 진정에 탁월합니다.

유수분 밸런스가 적절하고 지복합성 피부가 사계절 내내 쓰기에도 좋을 것 같아요

무향의 튜브 타입이라 위생적이고
메이크업 전에 발라도 밀리지 않아요

피부 장벽을 탄탄하게 세워주고
민감성 피부라면 꼭 추천합니다!

기본에 충실한 보습력 덕분에 
피부 컨디션이 나쁠 때 더욱 좋네요
        
        
              
                ... 더 보기"
5,2026.05.04,,,,FALSE,제로이드 건성피부에좋고 발림성 잘발리고 좋아요 굿굿굿 좋아요굿굿굿
5,2026.04.12,복합성,,"미백, 주름",FALSE,자극없이 순하고 피부진정 보습에 좋구요 향도 진하지 않고 마음에들어요
4,2026.04.09,건성,웜톤,"잡티, 미백",FALSE,제로이드 수딩크림 사용감이 너무 가볍지도 너무 무겁지도 않아서 사용하기 너무 좋구요. 끈적임이 없으면서 부드럽게 발리먼서 피부가 촉촉해서 자주 사용하고 있어요. 재구매의사 있구요. 자주 세일했으면 좋겠어요
5,2026.04.08,복합성,봄웜톤,"각질, 블랙헤드",TRUE,"피부과 추천받고 쓰고 나서는 이것만 써요
겨울철에는 이것만 쓰기에 보습이 부족한데 특히 여름철에는 이것만으로도 충분한것 같아요
올영에서 믿고 살 수 있어 좋어요"
5,2026.04.07,민감성,봄웜톤,"잡티, 각질",FALSE,넘 순하구 발림성도 제스탈이라 재구매햇어용 조아요 .ᐟ .ᐟ
4,2026.04.03,복합성,봄웜톤,"각질, 블랙헤드",TRUE,트러블 잘 나는 피부라 순한 제품만 골라 쓰고 있습니다. 제일 순해서 항상 믿고 사용하고 있어요
4,2026.05.10,지성,쿨톤,"트러블, 블랙헤드",FALSE,수분크림임에도 마지막에 보송(?)하게 마무리 되어서 신기했어요. 끈적임 싫어하시는 분들한테 완전 추천입니다. 다 흡수시키고 나면 끈적임이 거의 없어요ㅋㅋ 다만 저한테는 뭔가 듬뿍 발라도 속건조가 느껴지는 기분이라 재구매하게 될 것 같진 않아요.
5,2026.05.10,,,,FALSE,요즘 피부염 때문에 피부가 따갑고 예민해져서 검색하다가 유명하길래 사봤어요 ! 다른 크림 썼을땐 피부장벽 무너져 있어서 그런지 피부가 따가웠는데 이건 순해서 안 따갑고 보습감도 너무 좋아요 ! 꾸준히 써보고 괜찮으면 재구매 생각 있습니당
3,2026.05.17,,,,FALSE,"아 제로이드 
첫 사용감과 발림성 
빠른 흡수력
튜브타입 용기 모든게 좋았는데
저랑은 안맞는지 시간 조금만 지나도 급 당겨요 ㅠㅠ"
5,2026.05.16,,,,TRUE,발림이 부드럽고 자극이 거의 없어 가족  모두 사용하기 좋아요.
5,2026.05.13,,,,FALSE,피부과에서 시술 후 발라주는게 너무 좋아서 물어보니 제로이드라고 합니다 촉촉한데 산뜻하게 발려서 맘에 들어요
5,2026.05.11,,,,FALSE,"먼가 빨리 건조해져요,, 피부상태가 안좋은건가ㅜ 여러번 바르게 되네요"
5,2026.05.08,,,,FALSE,"봄철 예민해진 피부때문에 구매했어요
순하고 부드럽고 좋아서 재구매했고 점점 더워지는 날씨에 가볍게 바르기 좋아요. 크기별로 다양하게 받아서 사용하기 좋을거 같아요"
3,2026.04.26,,,,FALSE,"그.저그래요
걍그ㅡ래요
비싸고 그저그럼..~~
ㅜㅜㅜ!!!무난"
5,2026.03.27,복합성,쿨톤,"주름, 블랙헤드",FALSE,제로이드 클렌징젤만 쓰다가 이거 첨 써봤는데 예민한피부에 자극이 안느껴져서 넘좋아요 다음에 쟁여두려고요!
5,2026.03.24,복합성,쿨톤,"잡티, 미백",FALSE,좀더 가벼운 제형이라 날씨가 좀 따뜻해지면 바르기 좋을꺼 같아요~
5,2026.03.20,민감성,,트러블,FALSE,"겨울에 피부 뒤집어져서 간지러울때 잘 사용했습니다!
자극 하나도 없고 순해요
바디로션이랑 비슷한 제형감인데, 속보습까지 잘 채워주는 느낌은 못받았습니다
순하다는게 최고 장점"
5,2026.05.17,,,,FALSE,"요즘 피부가 예민한지 붉고 좁쌀이 올라왔다 들어갔다 해서 여러 후기 보다가 새로나온 수딩으로 구매
하루만에(주말인데) 배송되서 놀라고 오자마자 저녁애 자르고 잤더니 붉은기와 좁쌀이 싹 들어감
라이브 보면서 살까 말깨 고민 하는 사이에 쿠폰이 사라쟈서 짜증 났지만 어쨋든 순하니 데일리로 쓰기 좋은듯"
5,2026.05.12,,,,FALSE,"매번 재구매하는 템입니다
피부가 예민해서 아무거나 바르면 홍조부터 여드름까지 엄청 올라오는데 이건 그런게 하나도 없어요. 몇년째 쭉 쓰고 있고, 다른 유명한 수분크림 제품들 다 써봤지만 돌고 돌아 다시 이걸로 정착할만큼 최고예요! 특히 여름에 다른 것들은 너무 기름지는데 이건 그런 느낌이 없어서 계속 쓰게 됩니다 할인할때 싸게 잘 샀어요!!"
1,2026.04.27,,,,FALSE,저자극은 저자극인데... 정말 순한데... 바르고 얼굴이 너무 땡겨서 화딱지났어요. 속도 겉도 버석.해졌어요.. 제가 건조한 봄에 써서 그런걸까요 제대로 못써서 그런걸까요 저와 안맞는 제품이었던걸까요. 수부지는 수딩 쓰라고 적혀있길래 선택했더니 명성에 버금가는 효과를 못본거같아 너무 안타까워요
4,2026.04.23,복합성,,"잡티, 미백",FALSE,"제로이드 수딩크림 두통째에요
저는 수부지여드름민감피부인데 제로이드 크림 초록색은 여드름나더라구요
이건 좋아서 두개기획살까 포밍클렌저 기획으로 살까 하다가 클렌저 써보고싶어서 포밍클렌저 기획으로 구매했어요

+탁월한 선택이었어요. 기획에 들어가있는 포밍클렌저는 써본 클렌징폼 중 가장 순해요. 비벼서 거품을 내는 제품들과 달리 누르면 입자가 고운 폼 형태로 나와서 얼굴에 마찰이 거의 없어요. 성분도 순한 약산성폼이지만 제형이 큰 몫을하는 것 같아요. 데일리 세안이나 오일로 1차 클렌징 했는데 장벽에 자극이 간것 같을때 2차 세안용으로 정말 추천합니다.
클렌저 좋아서 재구매 할것 같아요."
5,2026.04.23,,,,FALSE,"제로이드 제품은 처음인데 오일리하지않고 깔끔한 사용감이 넘 맘에 드네요
제로이드 다른 상품도 구매래 보려고 해요"
5,2026.05.10,,,,FALSE,피부열감도식혀주고보습과수분감이좋아요.아침보다저녁세안후가더좋은것같아요.
5,2026.05.09,민감성,여름쿨톤,"잡티, 미백",FALSE,"더워진 여름에 장벽크림 하나 사야지 하고 샀는데.. 
민감성한 피부가 장벽 다 무너져 피부 엉망이 되어 이것만 발라요. 
건조하다 싶으면 두번 다르면 되니 괜찮어요."
4,2026.04.13,건성,쿨톤,"잡티, 탄력",FALSE,겨울에 건성한테는 조금 부족할수 있지만 그외는 사용할만한거 같아요 무향이고 순해요
5,2026.04.02,민감성,봄웜톤,트러블,FALSE,제로이드 인텐시브 쓰다가 곧 날이 따뜻해지니까 가벼운 걸로 사봤어요 인텐시브 보다는 가볍지만 그렇다고 다른 수딩크림만큼 가볍진 얺아요
5,2026.03.22,,,,FALSE,"너무 좋아요♡  예민 피부인데, 보습력 좋고 자극없어서 애용하고 있습니다 ♡♡"
5,2026.03.19,,,,FALSE,지성피부 추천 발림성 좋고 유분 적당하고 수분감 많아서 촉촉합니다
5,2026.05.04,,,,FALSE,"악건성 민감성 아토피 피부인 제 기준에는 보습력이 엄청난 장벽크림은 아니지만 아침에도 장벽크림 재생크림까지 발라줘야하는데 악건성인 저는 아침에 너무 무거운 장벽 재생크림 바르기 이제 좀 부담스러운 여름에 아침 마지막 단계에 도포해주기 아주 좋슴니다
복합성이나 지성분들은 밤에 가벼운 장벽 재생크림으로 추천드려요!"
5,2026.04.21,민감성,,"미백, 주름",FALSE,"환절기 되면서 피부 유수분 발란스 깨지고  피부장벽 망가져서 너무 가렵고 트러블이 올라와서 급하게 이것저것 찾아보다가 구매했는데 바로 가려움 사라지고 차분해졌어요 오 좋긴한거 같아요! 잘사용중이고 효과도 좋아서 맘에
들어요 리치하지도 않고 딱 적당하게 좋아요"
5,2026.04.15,민감성,겨울쿨톤,"트러블, 블랙헤드",FALSE,"제 로이드 수리 수딩 크림은 1년 내내 떨어뜨리지 않고 구비에 두는 필수품!
유분 보다는 수분의 중점을 둔 제품이라 촉촉하고 기름기 없이 유지 되어 부담없이 사용할 수 있음.
피부가 민감해서 자극이 되는 성분이 포함되면 금세 오돌토돌란 트러블이 올라오는데 제 로이드 제품은 신기하게도 피부에 자극을 느끼지 않고 편안함.
재구매 몇 번을했는지 모를정도로 애정템!"
5,2026.04.05,복합성,봄웜톤,"잡티, 미백",FALSE,"민감성 피부 혹은 갑자기 피부가 뒤집어지고 난리났다?
그냥 아무것도 바르지 말고 이거 하나만 바르세요.
​
제로이드 크림은 원래 피부과 템으로 유명하잖아요.
저도 실제로 피부과에서 추천받고 옛날부터 사용했는데 한동안 다른 크림들이 많이 나와서 안 쓰고 있었거든요..
그런데 얼마 전에 피부가 다 뒤집어져서 피부과에서 순한 크림 하나만 바르라는 소리를 듣고..
스킨, 앰플 다 없이 저녁에 이 크림만 한 달 동안 발랐는데 피부가 다시 아기 뽀송 피부로 돌아왔습니다!
찐팬으로서 올리브영 클래스도 듣고 왔어요 ›⩊‹
그런데 이 크림이 묵직한 제형이라서 낮에 바르기에 부담스러울 수 있어요. (특히 지성 피부면!)
그래서 낮에 바르기 좋은 순한 크림도 추천드릴게요.
우선 같은 제로이드 라인의 수딩 크림 추천드려요!!
        
        
              
                ... 더 보기"
5,2026.04.04,,,,FALSE,"갓로이드
겨울에 사용하기 좋아요!

겨울용으로 나오는 크림들은 다들 유분이 너무 많아서 데일리로 사용하면
기름으로 얼굴 장벽이 무너지더라고요

근데 제로이드는 수분감은 있는데 유분감이 적어서
바르고 일상생활하는데도 지장이 없었어요!

제가 진짜 민감한 피부라 배우 김아영이 피부과 md 상품이라 설명해서 사봤는데
가격이 약간 부담이지만 다른 곳 둘러보는 것 보다 차라리 여기 제품 계속 쓰는게 돈이 안 아까워요.. 제발 민감성인 사람들 여기 제품 쓰세요
        
        
              
                ... 더 보기"
5,2026.05.18,,,,TRUE,"극극예민피부인데 10년째 쓰고 있어요
진정에 이만한 게 없음 하지만 무쟈니 건조해서
호호바오일 섞어 발라요"
5,2026.05.18,,,,TRUE,"피부가 예민한 편이라 맞는 크림이 제로이드 밖에 없어서
십년째 쓰는 중 진정에 좋아요 할인 많이해서 재구매 함"
5,2026.05.17,,,,FALSE,ㅓ잉 지성인데도 막그리 무겁지 않아서 조흠 근데 매일 쓰는거 맞?
5,2026.05.13,,,,FALSE,피부가 뒤집어져서 장벽크림 고민하다가 구매했어요. 복합성 피부라 티존같은데 너무 번들거릴까 걱정했는데 그래도 수딩크림이라 그런지 저는 많이 번들거리진 않았고 건조한 피부에 아주 딱이였습니다!
5,2026.05.12,,,,FALSE,"가볍지만 촉촉해서 흡수도 빠른고 좋아요
꾸준히 써보려구요"
5,2026.05.12,,,,FALSE,"제로이드는 전제풍. 다좋아요
다소 가격이 있는게 부담입니다"
5,2026.05.11,,,,FALSE,"큰효과는 모르겠고 부담없이 쓰기 좋은것같아요
유툽에서 하도 좋다길래 사봤는데 괜찮은것같아요"
5,2026.05.18,복합성,가을웜톤,"블랙헤드, 모공",FALSE,"제로이드 제품이 좋다고 많이 들어봤었는데, 라이브할때 엄마 인텐시브 크림 사드리면서 제것도 수딩라인으로 구매해봤어요~! 보습을 채워주는 수딩크림이라서 아주 가볍지만은 않은데 수부지인 저한테는 잘 맞는것 같아요 :)"
5,2026.05.16,복합성,여름쿨톤,"주름, 트러블",FALSE,N통째 쓰고있는 보습템. 성분좋고 순합니다 다만 겨울에는 요것만 가지고는 보습력 부족해요
5,2026.05.15,민감성,가을웜톤,트러블,FALSE,"순합니다
자극없이 잘 발리고 흡수력도 좋아요 
촉촉하구 겉도는거 없엇고 
생활하다가 얼굴 건조해졋을때 바르면 극락"
5,2026.05.15,건성,웜톤,"잡티, 미백",FALSE,"이거 처음에 병원에서 샘플줘서 써보고 좋아서 계속 쓰고있어요. 
촉촉해요"
5,2026.05.13,,,,FALSE,"이거쓰고피부 좋아짐ㅎㅎ 원래 토리든 수분크림
쓰다가 이걸로"
5,2026.05.12,복합성,여름쿨톤,"트러블, 피지과다",TRUE,순해서 언제든지 쓰기 좋아요. 추운 겨울 빼고 다 쓰기 좋아요.
5,2026.05.12,민감성,봄웜톤,블랙헤드,FALSE,다들 좋다는 후기가 많아서 한번 사봤어요 별로면 엠디로 갈아타려구요
5,2026.05.10,,,,TRUE,"자극 없이 순하고 지성 수부지 피부에게 좋을 거 같아요!
여름이라 더욱 손이 많이 가지 않을까 싶네요!
수분 진정 보습 다 챙겨줘서 좋아요 무겁지 않으면서
산뜻하게 발려요!!"
5,2026.05.10,,,,FALSE,"보습도 괜찮고 바르면 산뜻하게 마무리 돼요!
진정도 꽤 좋은 듯 해요! 여름엔 더욱 손이 자주 갈 거 같네요"
5,2026.05.10,,,,FALSE,"제로이드 수딩 로션이랑 함께 구매했어요
자극 없고 아침에 바르기 좋아요"
5,2026.05.09,,,,FALSE,제로이드 크림이야 워낙 유명하니 말이 필요없고 비싼 편이긴 한데 기획 구성이 좋아서 샀어요! 극건성에게는 정말 가뭄의 단비같은 존재예요
5,2026.05.09,,,,FALSE,이거 원래 바르면 좀 건건조한가요?? 처음엔 촉촉하다가 피부가 점점 땡겨서 저는 다른거 하나 더 덧발라요
5,2026.05.09,,,,TRUE,매번 쓰는데 할인 들어가서 삽니다. 많이 파세요. 싸게 팔면 좋겠네요.
5,2026.05.09,,,,FALSE,"순하고 수분감드 좋그 촉촉해요
흡수가잘되어요
몇년째 요것만 쓰그있어요
너무좋아요~^^"
5,2026.05.09,,,,FALSE,좋아요 며칠 발라보니 순한게 느껴져요 단지 좀 건조한 느낌은 들어서 수분크림과 같이 바르고 있어요 앞으로도 잘 쓰겠습니다 감사합니다
4,2026.05.08,,,,FALSE,용량이 많은 편은 아닌 거 같아요ㅠㅠ넘 비싸지만 순하고 좋아서 다른 제품들도 더 살 거 같아용
5,2026.05.08,,,,FALSE,하루 써봐서 잘은 모르겠는데 악건성 분들은 조금 건조하다 느낄 것 가타요
5,2026.05.08,,,,FALSE,보습 챙기려고 꾸준히 발라요. 이벤트 자주 해줬으면 좋겠어요.
