rating,date,skinType,skinTone,skinTrouble,repurchase,content
"5","2026.04.11","","","","False","이렇게 또 에스네이처 수분크림을 쟁이게 되습니다.
이유는? 이게 다 발렌 키링 때문임. (키링 디테일도 만족 만족)
일단 수분크림 안고있는 발렌 너무 귀여움ㅋ

난 자칭 에스네이처 아쿠아 스쿠알란 수분크림 찐팬임.
우연히 샘플 써보고 정착했는데(한번 꽂히면 충성하는편) 
사계절 아주 잘 쓰는 중임.
휘뚜루 마뚜루 바르고 수분 충전 필요할때 바르고 아침이고 저녁이고 나한테 찰떡템임
그리고 튜브형인게 너무 너무 좋음!

쟁여논 에스네이처 수분 크림들이 있지만 이번 발렌 콜라보를 보고 안 살수가 없지않은가!~~~~ 
내 학창시절을 함께한 발렌, 엠알케이 세대라 추억도 새록새록 펜팔하던 생각도 나고ㅋㅋㅋ
그때로 돌아간 느낌ㅠㅠ 
잠시 사색에 잠겼다가 
이렇게 추억소환~ 그것도 발렌 키링 실물로 이게 가능한거였구나 싶었다.

근데 갑자기 에스네이처 다른 제품도 써보고 싶은 생각이 들면서 호감도 2만퍼센트 오름.  
제품이야 저한테 잘 맞아서 너무 좋고 이런 콜라보 너무 좋고 환영입니다.^^
        
        
              
                ... 더 보기"
"5","2026.04.05","","","","False","미소천사 시경오빠와 에스네이처와 발렌의 콜라보라니! 게다가 수분크림 너무 좋아보여서 구매했는데 처음엔 쫀쫀하게 발리다가 가볍게 뽀송하게 흡수되는 제형이여서 저희 가족 다 부담없이 잘 사용할 수 있을 거 같아요! 추가로 혜자가격도 마음에 들고 무향이어서 더욱이 좋네요~! 예뻐져서 또 리뷰 달게요~!!!!"
"5","2026.04.03","","","","True","올리브영 강남타운점에서 현장구매 하였습니다
에스네이처 수분크림 유명한거 모두 다 아실것 같은데요
3층에서 팝업이 진행중이라 팝업기념. 행사가격으로 합리적인 쇼핑까지 했네요ㅎㅎ 4월30일까지만 진행한다고 하니 기회 놓치지마시고 득템하시길 바래용!
팝업행사장에 잘생기고 친절한 오빠들이 잘 안내해줘서 잼난 이벤트도 참여했어요 ! 다양한 상품까지 꼭 득템해가세용ㅎㅎ"
"5","2026.04.12","","","","False","기획 세트 구성이 알차서 구매했는데 크림 제형이 가볍고 부드럽게 발리면서 흡수력이 빨라 피부 겉면에 겉도는 느낌 없이 산뜻해요.
스쿠알란 성분 덕분인지 바르고 나면 피부 속까지 수분이 채워지는 기분이 들고 번들거림이 적어 메이크업 전에 발라도 화장이 밀리지 않아 좋아요."
"5","2026.04.09","건성","쿨톤","잡티, 미백","False","에스네이처 스쿠알란 크림 말해 뭐해요~~~
엄청 유명하자나요^^
봄 되서 화장품들 조금씩 바꿔주고 있는데 크림은 에스네이처로 선택했어요.
주변에서 추천도 많이 해줘서 고민없이 선택했는데 역시역시 발림성 좋고 촉촉해요.
기획세트라서 더더 좋네요♡♡"
"5","2026.04.06","","","","False","전 지성피부인데 처음 얼굴에 올렸을때 되게 촉촉하다고 느꼈어요 그리고 약간의 유분끼가 느껴지기도 했구요 근데 시간이 약간 지나니까 유분끼는 싹사라지고 수분감이 많이 느껴지구요 파데나 쿠션올리기전에 무겁다는 느낌도 받지않았어요 촉촉하고 피부가 산뜻해지는 느낌을 받아서 너무 좋았어요! 앰플도 사보고싶네요!
참고로 증정파우치 크기는 비벨벳 쿠션넣었을때 딱맞게 들어가요 그거보다 작으면 쏙 잘들어가요 퀄리티도 굿굿!"
"5","2026.04.06","","","","False","원래 쓰던 제품인데 오특 할인해서 바로 샀어요! 미스터 케이 발렌 파우치도 탐나서 눈독들이고 있었는데 완전 착한 가격 ㅠㅠㅠ 제 피부가 괜찮다가 갑자기 1년전부터 민감+트러블성으로 바껴서 화장품을 많이 타는 타입으로 바꼈는데 이 수분크림은 진짜 순하고 수분충전도 제대로에요. 무겁지도 않아서 사계절 다 사용 가능하더라구요. 이번에 넘 갖고싶었던 발렌이랑 수분크림 겟 해서 넘 좋습니다 ㅎㅎ🩵💙"
"5","2026.04.14","","","","False","저는 NNMNNMNMNNN번째 사용중입니다!
피부가 점심 좀 지나면 건조해져서 고민일때 추천받아서 썼는데 확실히 건조함이 늦어졌어요! 회사생활하다보니 히터바람에 아주 사막화가 되었었는데 덕분에 잘 버텼어요!
근데 이 제품은 원체 많이 유명해져서 굳이 설명이 필요하나 싶긴 하지만 유독 더 순한 제품을 원하시는 분이구나 수분/약간에 보습력이 같이 필요한 분인데 화잘먹이 필요하면 강추입니다!"
"5","2026.04.12","민감성","여름쿨톤","잡티","False","에스네이처 수분크림은 매번 잘썼아요 이번에 기획전도 하길래 삿아여 >_< 저렴하게 올영에서 잘사서 기분이 좋네요 그리고 이거쓰면 진짜 피부 컨디션이 좋더라그여 수분감더 아주 초크초크 합니앙  화장이 밀리지도 않구 아주잘 멍어거 조이여"
"5","2026.04.06","민감성","봄웜톤","트러블","False","수분감이 부족해서 가볍게 쓰기 좋은 크림 찾다가 에스네이처 아쿠아 스쿠알란 수분크림을 사용했습니다. 발림이 부드럽고 얇게 밀착되면서 끈적임 없이 마무리되는 점이 괜찮습니다. 자일리톨과 글루코오스 같은 당 보습 성분이 들어 있어 피부가 건조하게 당기지 않고 촉촉하게 유지됩니다. 스쿠알란과 히알루론산 함유로 보습감이 안정적으로 느껴지고, 유분감이 과하지 않아 데일리로 부담 없이 사용하기 좋습니다. 메이크업 전에 발라도 밀림 없이 깔끔하게 정리됩니다."
"5","2026.04.12","복합성","겨울쿨톤","주름, 트러블","True","발렌 콜라보라 좋아서 또 샀어요! 발림성이 수분감 더 높아지면 더 좋을 것 같습니당
자세한건 지난번 구매 리뷰에 썼어요~"
"5","2026.04.11","약건성","쿨톤","주름, 각질","False","샘플로 사용해봤는데 너무 촉촉하고 좋은것 같아서 구매했어요. 근데 키링은 진짜 활용안할것 같아요.너무 촌스러워요..ㅠ"
"5","2026.04.11","민감성","","","False","크림 가격도 최저자가 구성이 좋아서 2세트 바로 구매했어요."
"5","2026.04.10","","","","False","에스네이처 크림 정말 피부자극없이 순한 부드러운 제형이며 수분지가  피부장벽에 쏙쏙~흡수되어 놀랐어요 ^^
수분지가 피부결에 맴돌아 피부결어 촉촉하니 광이나네요~"
"5","2026.04.15","","","","False","매일또또구매미리미리ㅋㅋ
이벤트할인에콜라보사은품까지너무귀여워서
언니가쓰는크림과등등,에스네이쳐몇가지
미리또사놘네용"
"5","2026.04.13","복합성","가을웜톤","잡티, 미백","False","기존에 쓰고 있었는데 이번에 본품 2개 구성에 귀여운 파우치 또한 줘서 샀어요. 파우치는 많이 작지만 키링을 플라스틱이 아니면서 예쁜 하트 모양으로 써서 그건 마음에 드네요. 아침에 써도 밀리지 않으면서 보습도 괜찮아서 마음에 들어요 하나는 어머니 드렸는데 무난하다고 하시네요!"
"5","2026.04.12","","","","False","평소 피부가 건조한 편이라 수분 관리에 신경을 많이 쓰는데 이 제품은 바르는 순간 촉촉함이 느껴지고 보습 지속력이 길어서 마음에  들어요.
유분기가 너무 많지도 적지도 않은 적당한 균형감이 느껴지는 크림이라 지복합성 피부인 제가 쓰기에도 답답함이 없고 피부 결이 매끄럽게 정돈되는 게 보여요."
"5","2026.04.14","","","","False","제형도 괜찮고 맨날 발라도 부담없이 잘 쓰고있어요!
피부에 여드름도 안나고 촉촉하니 괜찮습니답"
"5","2026.04.12","복합성","웜톤","잡티, 주름","False","촉촉하고 수분감이 좋습니다
막이 씌워지거나 밀리는 크림이 아니라 피부에 스며들어서 좋고 화장이 밀리지도않고요!
건조한 피부인데 너무 맘에들어요"
"5","2026.04.13","","","","True","요즘 피부가 전체적으로 건조해지면서 수분 제품을 이것저것 찾아보다가
이번에 에스네이처 제품을 처음 구매하게 됐어요.

사실 처음 접하는 브랜드라 큰 기대보다는 가볍게 써보자는 마음이었는데,
막상 사용해보니 생각보다 훨씬 만족도가 높아서 놀랐어요.

가장 마음에 들었던 건 사용감이었는데, 바르는 순간 답답하거나 끈적이는 느낌 없이
피부에 부드럽게 스며들면서 촉촉함이 오래 유지되는 게 느껴졌어요.
요즘 같은 날씨에는 유분감 많은 제품이 부담스러운데,
이 제품은 수분 위주로 채워주는 느낌이라 데일리로 사용하기 딱 좋더라고요.

그리고 피부가 예민한 편이라 새로운 제품 쓸 때 항상 조심하는데,
자극 없이 편안하게 사용할 수 있었던 점도 만족스러웠어요.
꾸준히 사용하면 피부 컨디션 관리에 도움이 될 것 같아서
당분간은 계속 사용할 예정이에요.

패키지도 깔끔하고 기획 구성도 알차서 가성비도 좋다고 느꼈고,
처음 접하는 브랜드였지만 이번 계기로 좋은 인상을 받아서
다른 라인 제품도 한 번 더 사용해보고 싶어졌어요.

수분 제품 고민 중이신 분들께 무난하게 추천드리고 싶고,
다 쓰면 재구매 의사도 충분히 있습니다 :) 🩵
        
        
              
                ... 더 보기"
"5","2026.04.12","","","","False","속건조가 너무 심해서 좋다는 수분크림은 거의 다 써봤는데 
바를때만 촉촉하고 금방 당기는 제품들이 많아 항상 아쉬웠습니다. 
특히 세안 후에는 시간이 조금만 지나도 피부가 땅기는게 느껴질 
정도였어요. 그러다 친구 추천으로 에스네이처 수분크림을 
사용하게 됐는데 처음 발랐을때 끈적임 없이 산뜻하게 흡수되면서도
속까지 촉촉해지는 느낌이 들어서 놀랐습니다. 겉도는 보습이 아니라
피부 속건조를 잡아주는 느낌이라 더 만족스러웠어요.
며칠 사용해보니 이전처럼 얼굴이 쉽게 당기지 않고 메이크업 전에 
발라도 밀림 없이 잘 먹어서 요즘은 아침, 저녁으로 꼭 사용하고 
있습니다. 아직 사용 기간이 길진 않지만 벌써 재구매 생각이 
들 정도로 만족도가 높고 속건조로 고민하시는 분들께 꼭 추천드리고
싶어요. 저처럼 유목민이셨던 분들께 특히 강추합니다!
        
        
              
                ... 더 보기"
"5","2026.04.08","","","","False","수분감 너무 좋고 지속력도 좋아요!
아침 저녁으로 바르는데 당김 없고 화장 밀림도 없어요!
에스네이처 크림 순해서 넘 만족합니다"
"5","2026.04.08","약건성","여름쿨톤","잡티","False","제거 써보구 다들 좋다고 구매햇어요 몇년째 사용중인데 순하구 피부가 쫀쫀해져요"
"5","2026.04.08","복합성","여름쿨톤","잡티, 주름","False","수분감 넘치는 부드러운 텍스처의 크림이에용. 발림성 좋습니당 ㅋ.  유수분 밸런스가 적절해서 사용하면 오랫동안 피부가 촉촉하니 피부 편해용. ㅎ 잘 쓰겠습니당."
"5","2026.04.06","","","","True","항상 쓰는 수분크림이라 재구매했어요 자극없이 순해서 좋음! 부드럽게 펴발리고 기름지지 않아서 손이 자주 가요"
"5","2026.04.06","","","","False","재재구매 상품이에요 부드럽게 잘 펴발려서 좋아요 피부 예민한 편인데 자극 없음"
"5","2026.04.02","복합성","봄웜톤","잡티, 미백","False","다쓰면 또 살거같아오 에스네이쳐는 뭔가 그런 매력이 있는거같아요"
"5","2026.04.12","","","","False","수분크림이 필요해서 마침 할인하기도 하고 귀여운 파우치 키링도 준다고 해서 구매해봤어요! 
속건조가 심한데 앰플 바르고 수분크림까지 발라주니까 속까지 보습되는 느낌이고 마무리감이 좋아서 화장도 잘 먹는 것 같아요! 
자기 전에는 수분크림 이후 보습크림을 한 번 더 발라주면 다음 날 아침에 얼굴 당기는 것 하나 없이 보들보들해요😊
두 통 다 쓰고 세일할 때 또 살 것 같아요!"
"5","2026.04.07","중성","여름쿨톤","잡티, 트러블","False","스쿠알란 15퍼센트라니... 스쿠알란 원액 구매하려고 몇 개 찾아봤는데, 원액치고 비싸고 매번 섞어 바르기도 귀찮길래 걍 이 제품 찾았어요. 아니 근데 진짜 건성부터 수부지까지 다 쓰기 너무 좋을 것 같음... 보습 진짜 좋아요 환절기랑 겨울에 진짜 잘 쓸 것 같은데 여름에는 좀 피해야 할 것 같아요!!!"
"5","2026.04.06","","","","False","수분크림 이것저것 써보다가 정착한 제품이에요. 바르는 순간 촉촉하게 퍼지면서 피부에 가볍게 밀착되는 느낌이라 부담 없이 사용하기 좋아요. 끈적임 없이 산뜻하게 마무리되는데도 속건조는 잘 잡아줘서 데일리로 쓰기 딱이에요. 화장 전에 발라도 밀림 없이 잘 어울리고, 꾸준히 쓰다 보니 피부결도 한결 부드러워진 느낌이에요. 더블 기획이라 넉넉하게 쓸 수 있어서 만족스럽습니다."
"5","2026.04.02","복합성","웜톤","","False","항상 쓰던 제품인데 이번에 수분천사가 모델이라니…못 참고 바로 결제했습니다~

발림성도 좋고, 코코넛 향?처럼 은은한 향이 바를 때 기분까지 좋아져요. 지성 피부인데도 무겁지 않고 산뜻하게 발려서 데일리로 쓰기 딱이에요!
주변에도 하나씩 선물해주고 싶을 정도로 만족스럽고, 피부 타입 크게 안 타고 누구나 촉촉하게 잘 쓸 수 있을 것 같아요. 이것저것 바르기 귀찮은 분들은 이거 하나만 발라도 되지 않을까싶은 제품이예요!

예전에 엠알케이 잡지 사서 친구들한테 편지 돌리던 기억도 나고, 이렇게 화장품 광고로 보니까 괜히 더 반갑고 추억도 떠오르네요^___^

무엇보다 모델이 성시경이라니…
제품 좋고 + 캐릭터 귀엽고 + 모델까지 완벽해서 안 살 이유가 없었습니다♡
수분크림으로는 호불호 크게 없이 누구나 잘 맞을 제품이라 생각해서 추천해요!! 좋은 제품 만들어주셔서 감사해용.
        
        
              
                ... 더 보기"
"5","2026.04.01","","","","False","원래 관심있게 보던 제품인데 발렌 콜라보 하길래  얼른 구매했습니다. 상당히 발림성이 부드럽고 향이 없어 남녀노소 쓰기 좋을 것 같아요. 수분부족형 지성피부인데 시간 지나도 유분감 많이 없어서 여름에도 괜찮을거 같아요. 기획 이벵트 나이스입니다."
"4","2026.04.16","민감성","웜톤","주름, 각질","False","생각했던 것보다 수분감은 적고 피부가 답답한 감이 좀 있습니다.  밑으로는 매끄러워 보이는데 이상하게 저한테는. 속 당김이 있어요 하지만 기획 세트 발렌동전 지갑이 너무 귀엽네요"
"5","2026.04.15","복합성","쿨톤","각질, 블랙헤드","False","부드럽게 펴 발리면서 피부에 수분을 빠르게 채워주고, 끈적임 없이 산뜻하게 마무리돼요. 속건조까지 편안하게 잡아주면서도 무겁지 않아 데일리로 부담 없이 사용하기 좋은 수분크림이에요."
"5","2026.04.14","복합성","쿨톤","잡티, 트러블","False","약간의 지성이긴한데 그래도 촉촉하게 잘 발리고 화장이 잘 먹어서 좋아요"
"5","2026.04.14","지성","봄웜톤","","False","너무좋아요!! 화잘먹크림 진짜 인정
자기전에 좁쌀에 두껍게 바르고 자명 좁쌀 사라짐여"
"5","2026.04.12","지성","웜톤","잡티, 주름","False","에스네이처 파랭이를 써보고 은색이 궁금해서 사봤습니당 ㅋㅋ"
"5","2026.04.11","트러블성","쿨톤","미백, 주름, 트러블","False","받아보자마자 써봤는데 발림성도 좋고 수분감도 채워주는거같아요
계절 상관없이 바르기에 좋을거같습니다
그래서 이제 크림은 에스네이처로 갈아타려고요!
마스크팩도 탐나서 다음엔 마스크팩도 구매예정입니다!"
"5","2026.04.12","","","","False","수분천재라는 별명에 딱 맞아요.
환절기라 피부가 건조하고 푸석해서 신경쓰였는데 수분감도 풍부하고 잘 스며서 팍팍 발라주고 있어요.
1+1구성때 사면 특히 좋은 것 같아요"
"5","2026.04.08","지성","여름쿨톤","잡티, 미백","False","수분이 진짜 가득한 크림!! ⸝⸝o̴̶̷̥᷅  ̫ o̴̶̷̥᷅⸝⸝ 
지복합이지만 화장 전 발라주기도 좋아요
같이 온 파우치듀 귀여워용
기름이 아예안올라오는건 아님!!

모델은 너무 감다뒤... 🥲"
"5","2026.04.08","복합성","","미백","False","모공 막힘 없이 수분만 싹 채워주는 느낌이라 지복합성 피부에 강추합니다. 발림성 너무 부드럽고 밀림 현상도 없어서 아침 화장 전 필수템이에요. 1+1 기획에 귀여운 파우치 키링까지 득템해서 기분 너무 좋네요."
"5","2026.04.02","복합성","여름쿨톤","트러블, 블랙헤드","False","아득바득 짜서 쓰다가 마지막 남은거 뜯고 재구매했어요! 언니 손민수한건데 부드럽고 촉촉해서 아주아주 잘 쓰고 있습니당 수부지라면 꼭 한번 써봤으면 좋겠어요"
"5","2026.04.02","복합성","웜톤","잡티, 미백","False","올리브영 행사할 때 기획상품으로 정말 잘 산 것 같아요. 순하고 향도 거의 없고 피부를 탱탱하게 촉촉하게 해주네요. 2개이지만은 금방 쓰는 것 같습니다. 또 할인 행사할 때 재구매할 거예요."
"5","2026.04.07","","","","False","이거 바르고 화장하면 진짜 잘 먹어요. 제형 자체도 쫀득하고 촉촉한데 피부에 금방 스며들어요. 저녁에 바르고 일어나면 수분감이 피부에 그대로 남아있어 보습케어에 아주 좋습니다.❤️
건성부터 복합성까지 강추드립니다. 하지만 지성이 쓰기에는 약간 번들거릴 수 있어요. 한여름은 당연히 무리고요.🥰"
"5","2026.04.06","","","","False","지금까지 써봤던 수분크림 중에 단연 최고예요!!! 완전 촉촉하고 쫀쫀한데 찐득하진않아유!!! 두껍게 발리거나 끈적임이ㅜ강하면 잘 못바르는데 이건 절대 그렇지 않아서 몇 번 덧발라도 만족스럽더라구요 진짜 너무 너무 좋아요! 세일해서 저렴하게 구매했어오. 배송도 빠르고 맘에 듭니당"
"5","2026.04.01","","","","False","수부지 피부인데 점점 건조함을 잘 느끼는 피부 타입으로 변해서 요즘 같은 환절기에 더 간지럽고 화장도 뜨더라구요

이 제품이 화잘먹 수분크림으로 유명하길래 발렌 파우치도 받을 겸 구매해봤는데 건조한 U존 위주로 발라주니까 답답하지도 않고 쫀쫀하게 마무리 돼서 좋아요! 제형이 제형인지라 확실히 유분기 많은 이마는 좀 부담스러울지도 ..

발렌 파우치도 크기가 너무 작지 않아서 활용도 높고 색도 예쁨 🩵"
"5","2026.03.13","복합성","웜톤","잡티, 주름","False","5년 넘게 사용한 구매자로서
사계절 무난하게 사용할 수 있는 크림을 찾는다면 추천드립니다😉

따갑거나 자극감 없이
여름철에는 수딩용처럼 시원하게 발려지고
끈적임없이 스며들어 속수분은 채워주면서 메이크업시 들뜸이나 밀림현상이 없기때문에
메이크업 전이 바르기 좋고
취침 전 바르기도 좋음

단점이라면 극건성피부에게는 살짝 당김현상이 있음
한겨울에 바르기는 차갑고 건조함있음
자극감없어 무난템으로 너무 좋지만
건조하다는게 아쉬운 부분이고
조금 더 큰 용량이 나왔으면 좋겠음
        
        
              
                ... 더 보기"
"5","2026.03.05","","","","False","언젠간 사봐야지 사봐야지 하다가
세일 할때 구매해봤습니다

우선 ❗️제형이 생각보다 무겁지 않아 지성 피부도 부담 없이 사용 가능했습니다. (사진3 참고)

매장에서 테스트 하고 구매했는데
생각보다 수분감이 먼저 느껴져서 번들거림이 심하지 않았습니다.

또, 향도 강하지 않아 좋더라구요.
이번 기회에 ”스쿠알란 성분“에 대해 알고 좋은 경험 해보겠습니다~!"
"5","2026.04.15","","","","False","지인한테 선물받고 한통 다썼어서 내돈내산으로 처음 구매해 보네요.가격도 착해서 부담없이 막발라서 좋아요"
"5","2026.04.13","","","","False","아직 한달정도 밖에 사용하지 않았지만, 지성피부에 조금씩 사용하면 기름지지 않게 사용할 수 있어요! 트러블은 안나는것 같아서 계속 사용중이에요
한여름 빼고는 사용할 수 있어요"
"5","2026.04.07","민감성","","각질","False","유수분 밸런스가 잘 맞춰진 크림인거 같아요
지금은 아침보다 저녁에 바르는 게 더 나을 거 같아요
발렌 파우치도 귀엽네요"
"4","2026.04.05","복합성","","","False","수분크림은 무난하게 맘에 들긴 한데 재구매로 이어질 정도인지는 모르겠움"
"3","2026.03.26","지성","웜톤","잡티, 트러블","False","광고만큼 엄청 좋진 않고 가끔 장벽이 진짜 개심각하다 싶을때 써주면 도움이 되는 것 같긴해요 그냥저냥 쓸만 합니다"
"5","2026.03.17","복합성","쿨톤","주름","False","모공,수분케어가 같이 되는 수분크림이라길래 혹해서 사본건데 저에겐 그냥 무난했던 튜브형 수분크림이었습니다."
"5","2026.04.07","","","","False","에스네이처 스쿠알란 수분크림 랩핑 마스크팩을 먼저 써보고 너무 좋아서 이번에 수분크림 기획세트가 나왔길래 구매하봤습니다
피부가 답답하지않고 적당히 수분막이 생겨서 좋아요
화장전에 얇게 바르면 각질을 잠재워줘서 화장도 잘먹어요"
"5","2026.02.18","트러블성","가을웜톤","잡티, 미백, 트러블","False","아침 크림으로 너무 잘 사용중이에요. 네통 정도 서용한 것 같아요.

가볍고 순하면서 꼭 필요한 보습감은 번들거림 없이 잡아줍니다."
"5","2026.02.16","지성","가을웜톤","블랙헤드, 피지과다","False","화장하기 전에만 바르는데 화장이 밀리지 않아서 너무 좋아요. 그리고 무향이어서 마음에 들어요."
"5","2026.04.06","","","","False","점점 여름이 다가오면 꺼내드는 믿고 쓰는 수분크림.. 텁텁하지도 않고 항상 화장 전에 잘 쓰고 있어요!! 건조한 감도 없궁 넘 대만족하는 수분크림제형입니다! 이번에 콜리보한 기획도 넘나 천재적.. 좋아용 ㅜㅜ 제발 안 써 본 사람이 없으시길!!❤️☺️🤭"
"5","2026.04.12","민감성","가을웜톤","잡티, 주름","True","여러 번 재구매해서 계속 쓰고 있는 수분크림이에요. 피부가 예민한 편이라 제품 잘못 쓰면 바로 트러블 올라오는데, 이건 그런 거 전혀 없이 순하게 잘 맞았어요. 보습도 충분해서 하루 종일 촉촉함 유지되고, 데일리로 부담 없이 쓰기 좋아서 꾸준히 손이 가는 제품이에요"
